"domain_1"	"domain_2"	"slot_1"	"slot_2"	"value"
"Events_2"	"Hotels_1"	"venue"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"venue"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"venue"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"venue"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"venue"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"venue"	"street_address"	"n"
"Events_2"	"Hotels_1"	"venue"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"venue"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"venue"	"has_wifi"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"destination"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"number_of_rooms"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"check_in_date"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"number_of_days"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"star_rating"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"hotel_name"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"street_address"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"phone_number"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"price_per_night"	"n"
"Events_2"	"Hotels_1"	"venue_address"	"has_wifi"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"pickup_location"	"y"
"Hotels_1"	"RentalCars_2"	"destination"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"destination"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_rooms"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"check_in_date"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"number_of_days"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"star_rating"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"hotel_name"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"street_address"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"phone_number"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"price_per_night"	"total_price"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"car_type"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"car_name"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"pickup_location"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"pickup_date"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"pickup_time"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"pickup_city"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"dropoff_date"	"n"
"Hotels_1"	"RentalCars_2"	"has_wifi"	"total_price"	"n"
"Buses_2"	"Events_2"	"origin"	"event_type"	"n"
"Buses_2"	"Events_2"	"origin"	"category"	"n"
"Buses_2"	"Events_2"	"origin"	"event_name"	"n"
"Buses_2"	"Events_2"	"origin"	"date"	"n"
"Buses_2"	"Events_2"	"origin"	"time"	"n"
"Buses_2"	"Events_2"	"origin"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"origin"	"city"	"n"
"Buses_2"	"Events_2"	"origin"	"venue"	"n"
"Buses_2"	"Events_2"	"origin"	"venue_address"	"n"
"Buses_2"	"Events_2"	"destination"	"event_type"	"n"
"Buses_2"	"Events_2"	"destination"	"category"	"n"
"Buses_2"	"Events_2"	"destination"	"event_name"	"n"
"Buses_2"	"Events_2"	"destination"	"date"	"n"
"Buses_2"	"Events_2"	"destination"	"time"	"n"
"Buses_2"	"Events_2"	"destination"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"destination"	"city"	"y"
"Buses_2"	"Events_2"	"destination"	"venue"	"n"
"Buses_2"	"Events_2"	"destination"	"venue_address"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"event_type"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"category"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"event_name"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"date"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"time"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"city"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"venue"	"n"
"Buses_2"	"Events_2"	"origin_station_name"	"venue_address"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"event_type"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"category"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"event_name"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"date"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"time"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"city"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"venue"	"n"
"Buses_2"	"Events_2"	"destination_station_name"	"venue_address"	"n"
"Buses_2"	"Events_2"	"departure_date"	"event_type"	"n"
"Buses_2"	"Events_2"	"departure_date"	"category"	"n"
"Buses_2"	"Events_2"	"departure_date"	"event_name"	"n"
"Buses_2"	"Events_2"	"departure_date"	"date"	"n"
"Buses_2"	"Events_2"	"departure_date"	"time"	"n"
"Buses_2"	"Events_2"	"departure_date"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"departure_date"	"city"	"n"
"Buses_2"	"Events_2"	"departure_date"	"venue"	"n"
"Buses_2"	"Events_2"	"departure_date"	"venue_address"	"n"
"Buses_2"	"Events_2"	"price"	"event_type"	"n"
"Buses_2"	"Events_2"	"price"	"category"	"n"
"Buses_2"	"Events_2"	"price"	"event_name"	"n"
"Buses_2"	"Events_2"	"price"	"date"	"n"
"Buses_2"	"Events_2"	"price"	"time"	"n"
"Buses_2"	"Events_2"	"price"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"price"	"city"	"n"
"Buses_2"	"Events_2"	"price"	"venue"	"n"
"Buses_2"	"Events_2"	"price"	"venue_address"	"n"
"Buses_2"	"Events_2"	"departure_time"	"event_type"	"n"
"Buses_2"	"Events_2"	"departure_time"	"category"	"n"
"Buses_2"	"Events_2"	"departure_time"	"event_name"	"n"
"Buses_2"	"Events_2"	"departure_time"	"date"	"n"
"Buses_2"	"Events_2"	"departure_time"	"time"	"n"
"Buses_2"	"Events_2"	"departure_time"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"departure_time"	"city"	"n"
"Buses_2"	"Events_2"	"departure_time"	"venue"	"n"
"Buses_2"	"Events_2"	"departure_time"	"venue_address"	"n"
"Buses_2"	"Events_2"	"group_size"	"event_type"	"n"
"Buses_2"	"Events_2"	"group_size"	"category"	"n"
"Buses_2"	"Events_2"	"group_size"	"event_name"	"n"
"Buses_2"	"Events_2"	"group_size"	"date"	"n"
"Buses_2"	"Events_2"	"group_size"	"time"	"n"
"Buses_2"	"Events_2"	"group_size"	"number_of_tickets"	"y"
"Buses_2"	"Events_2"	"group_size"	"city"	"n"
"Buses_2"	"Events_2"	"group_size"	"venue"	"n"
"Buses_2"	"Events_2"	"group_size"	"venue_address"	"n"
"Buses_2"	"Events_2"	"fare_type"	"event_type"	"n"
"Buses_2"	"Events_2"	"fare_type"	"category"	"n"
"Buses_2"	"Events_2"	"fare_type"	"event_name"	"n"
"Buses_2"	"Events_2"	"fare_type"	"date"	"n"
"Buses_2"	"Events_2"	"fare_type"	"time"	"n"
"Buses_2"	"Events_2"	"fare_type"	"number_of_tickets"	"n"
"Buses_2"	"Events_2"	"fare_type"	"city"	"n"
"Buses_2"	"Events_2"	"fare_type"	"venue"	"n"
"Buses_2"	"Events_2"	"fare_type"	"venue_address"	"n"
"Hotels_3"	"Travel_1"	"location"	"location"	"y"
"Hotels_3"	"Travel_1"	"location"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"location"	"category"	"n"
"Hotels_3"	"Travel_1"	"location"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"location"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"location"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"number_of_rooms"	"location"	"n"
"Hotels_3"	"Travel_1"	"number_of_rooms"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"number_of_rooms"	"category"	"n"
"Hotels_3"	"Travel_1"	"number_of_rooms"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"number_of_rooms"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"number_of_rooms"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"check_in_date"	"location"	"n"
"Hotels_3"	"Travel_1"	"check_in_date"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"check_in_date"	"category"	"n"
"Hotels_3"	"Travel_1"	"check_in_date"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"check_in_date"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"check_in_date"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"check_out_date"	"location"	"n"
"Hotels_3"	"Travel_1"	"check_out_date"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"check_out_date"	"category"	"n"
"Hotels_3"	"Travel_1"	"check_out_date"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"check_out_date"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"check_out_date"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"average_rating"	"location"	"n"
"Hotels_3"	"Travel_1"	"average_rating"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"average_rating"	"category"	"n"
"Hotels_3"	"Travel_1"	"average_rating"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"average_rating"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"average_rating"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"hotel_name"	"location"	"n"
"Hotels_3"	"Travel_1"	"hotel_name"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"hotel_name"	"category"	"n"
"Hotels_3"	"Travel_1"	"hotel_name"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"hotel_name"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"hotel_name"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"street_address"	"location"	"n"
"Hotels_3"	"Travel_1"	"street_address"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"street_address"	"category"	"n"
"Hotels_3"	"Travel_1"	"street_address"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"street_address"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"street_address"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"phone_number"	"location"	"n"
"Hotels_3"	"Travel_1"	"phone_number"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"phone_number"	"category"	"n"
"Hotels_3"	"Travel_1"	"phone_number"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"phone_number"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"phone_number"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"price"	"location"	"n"
"Hotels_3"	"Travel_1"	"price"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"price"	"category"	"n"
"Hotels_3"	"Travel_1"	"price"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"price"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"price"	"good_for_kids"	"n"
"Hotels_3"	"Travel_1"	"pets_welcome"	"location"	"n"
"Hotels_3"	"Travel_1"	"pets_welcome"	"attraction_name"	"n"
"Hotels_3"	"Travel_1"	"pets_welcome"	"category"	"n"
"Hotels_3"	"Travel_1"	"pets_welcome"	"phone_number"	"n"
"Hotels_3"	"Travel_1"	"pets_welcome"	"free_entry"	"n"
"Hotels_3"	"Travel_1"	"pets_welcome"	"good_for_kids"	"n"
"Calendar_1"	"Services_1"	"event_date"	"stylist_name"	"n"
"Calendar_1"	"Services_1"	"event_date"	"phone_number"	"n"
"Calendar_1"	"Services_1"	"event_date"	"average_rating"	"n"
"Calendar_1"	"Services_1"	"event_date"	"is_unisex"	"n"
"Calendar_1"	"Services_1"	"event_date"	"street_address"	"n"
"Calendar_1"	"Services_1"	"event_date"	"city"	"n"
"Calendar_1"	"Services_1"	"event_date"	"appointment_date"	"n"
"Calendar_1"	"Services_1"	"event_date"	"appointment_time"	"n"
"Calendar_1"	"Services_1"	"event_time"	"stylist_name"	"n"
"Calendar_1"	"Services_1"	"event_time"	"phone_number"	"n"
"Calendar_1"	"Services_1"	"event_time"	"average_rating"	"n"
"Calendar_1"	"Services_1"	"event_time"	"is_unisex"	"n"
"Calendar_1"	"Services_1"	"event_time"	"street_address"	"n"
"Calendar_1"	"Services_1"	"event_time"	"city"	"n"
"Calendar_1"	"Services_1"	"event_time"	"appointment_date"	"n"
"Calendar_1"	"Services_1"	"event_time"	"appointment_time"	"n"
"Calendar_1"	"Services_1"	"event_location"	"stylist_name"	"n"
"Calendar_1"	"Services_1"	"event_location"	"phone_number"	"n"
"Calendar_1"	"Services_1"	"event_location"	"average_rating"	"n"
"Calendar_1"	"Services_1"	"event_location"	"is_unisex"	"n"
"Calendar_1"	"Services_1"	"event_location"	"street_address"	"n"
"Calendar_1"	"Services_1"	"event_location"	"city"	"n"
"Calendar_1"	"Services_1"	"event_location"	"appointment_date"	"n"
"Calendar_1"	"Services_1"	"event_location"	"appointment_time"	"n"
"Calendar_1"	"Services_1"	"event_name"	"stylist_name"	"n"
"Calendar_1"	"Services_1"	"event_name"	"phone_number"	"n"
"Calendar_1"	"Services_1"	"event_name"	"average_rating"	"n"
"Calendar_1"	"Services_1"	"event_name"	"is_unisex"	"n"
"Calendar_1"	"Services_1"	"event_name"	"street_address"	"n"
"Calendar_1"	"Services_1"	"event_name"	"city"	"n"
"Calendar_1"	"Services_1"	"event_name"	"appointment_date"	"n"
"Calendar_1"	"Services_1"	"event_name"	"appointment_time"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"stylist_name"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"phone_number"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"average_rating"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"is_unisex"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"street_address"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"city"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"appointment_date"	"n"
"Calendar_1"	"Services_1"	"available_start_time"	"appointment_time"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"stylist_name"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"phone_number"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"average_rating"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"is_unisex"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"street_address"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"city"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"appointment_date"	"n"
"Calendar_1"	"Services_1"	"available_end_time"	"appointment_time"	"n"
"Hotels_2"	"Weather_1"	"where_to"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"where_to"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"where_to"	"wind"	"n"
"Hotels_2"	"Weather_1"	"where_to"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"where_to"	"city"	"n"
"Hotels_2"	"Weather_1"	"where_to"	"date"	"n"
"Hotels_2"	"Weather_1"	"number_of_adults"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"number_of_adults"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"number_of_adults"	"wind"	"n"
"Hotels_2"	"Weather_1"	"number_of_adults"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"number_of_adults"	"city"	"n"
"Hotels_2"	"Weather_1"	"number_of_adults"	"date"	"n"
"Hotels_2"	"Weather_1"	"check_in_date"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"check_in_date"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"check_in_date"	"wind"	"n"
"Hotels_2"	"Weather_1"	"check_in_date"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"check_in_date"	"city"	"n"
"Hotels_2"	"Weather_1"	"check_in_date"	"date"	"n"
"Hotels_2"	"Weather_1"	"check_out_date"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"check_out_date"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"check_out_date"	"wind"	"n"
"Hotels_2"	"Weather_1"	"check_out_date"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"check_out_date"	"city"	"n"
"Hotels_2"	"Weather_1"	"check_out_date"	"date"	"n"
"Hotels_2"	"Weather_1"	"rating"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"rating"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"rating"	"wind"	"n"
"Hotels_2"	"Weather_1"	"rating"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"rating"	"city"	"n"
"Hotels_2"	"Weather_1"	"rating"	"date"	"n"
"Hotels_2"	"Weather_1"	"address"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"address"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"address"	"wind"	"n"
"Hotels_2"	"Weather_1"	"address"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"address"	"city"	"n"
"Hotels_2"	"Weather_1"	"address"	"date"	"n"
"Hotels_2"	"Weather_1"	"phone_number"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"phone_number"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"phone_number"	"wind"	"n"
"Hotels_2"	"Weather_1"	"phone_number"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"phone_number"	"city"	"n"
"Hotels_2"	"Weather_1"	"phone_number"	"date"	"n"
"Hotels_2"	"Weather_1"	"total_price"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"total_price"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"total_price"	"wind"	"n"
"Hotels_2"	"Weather_1"	"total_price"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"total_price"	"city"	"n"
"Hotels_2"	"Weather_1"	"total_price"	"date"	"n"
"Hotels_2"	"Weather_1"	"has_laundry_service"	"precipitation"	"n"
"Hotels_2"	"Weather_1"	"has_laundry_service"	"humidity"	"n"
"Hotels_2"	"Weather_1"	"has_laundry_service"	"wind"	"n"
"Hotels_2"	"Weather_1"	"has_laundry_service"	"temperature"	"n"
"Hotels_2"	"Weather_1"	"has_laundry_service"	"city"	"n"
"Hotels_2"	"Weather_1"	"has_laundry_service"	"date"	"n"
"Movies_1"	"RideSharing_2"	"price"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"price"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"price"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"price"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"price"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"number_of_tickets"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"number_of_tickets"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"number_of_tickets"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"number_of_tickets"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"number_of_tickets"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"show_type"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"show_type"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"show_type"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"show_type"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"show_type"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"theater_name"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"theater_name"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"theater_name"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"theater_name"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"theater_name"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"show_time"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"show_time"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"show_time"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"show_time"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"show_time"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"show_date"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"show_date"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"show_date"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"show_date"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"show_date"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"genre"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"genre"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"genre"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"genre"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"genre"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"street_address"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"street_address"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"street_address"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"street_address"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"street_address"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"location"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"location"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"location"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"location"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"location"	"number_of_seats"	"n"
"Movies_1"	"RideSharing_2"	"movie_name"	"destination"	"n"
"Movies_1"	"RideSharing_2"	"movie_name"	"ride_type"	"n"
"Movies_1"	"RideSharing_2"	"movie_name"	"ride_fare"	"n"
"Movies_1"	"RideSharing_2"	"movie_name"	"wait_time"	"n"
"Movies_1"	"RideSharing_2"	"movie_name"	"number_of_seats"	"n"
"Hotels_1"	"Weather_1"	"destination"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"destination"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"destination"	"wind"	"n"
"Hotels_1"	"Weather_1"	"destination"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"destination"	"city"	"n"
"Hotels_1"	"Weather_1"	"destination"	"date"	"n"
"Hotels_1"	"Weather_1"	"number_of_rooms"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"number_of_rooms"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"number_of_rooms"	"wind"	"n"
"Hotels_1"	"Weather_1"	"number_of_rooms"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"number_of_rooms"	"city"	"n"
"Hotels_1"	"Weather_1"	"number_of_rooms"	"date"	"n"
"Hotels_1"	"Weather_1"	"check_in_date"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"check_in_date"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"check_in_date"	"wind"	"n"
